Flight_Number,Flight_Date,Origin,Destination,Route,Aircraft_Type,Aircraft_Capacity,Passengers,Load_Factor,Flight_Hours,Season,Route_Category,Demand_Level,Ticket_Revenue,Ancillary_Revenue,Total_Revenue,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin,Year,Quarter,Month_Number,Month,Day,Day_Name
EK3236,2024-07-17,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,293,0.8356,14.4,Summer,Long-haul,Low,296788.17,40471.11,337259.28,228532.33,93637.09,43927.14,124664.11,22241.59,24910.58,28580.44,19016.56,18682.93,220414.15,28246.82,176487.01,66391.14,16347.57,254802.38,82456.9,0.2445,2024,3,7,July,17,Wednesday
EK3237,2024-07-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,303,0.864,12.99,Summer,Long-haul,Low,262553.81,35802.79,298356.6,199914.62,81911.49,38426.41,109053.18,19456.41,21791.18,25001.49,16635.23,16343.39,192813.03,24709.64,154386.62,58077.39,14300.46,222895.04,75461.56,0.2529,2024,3,7,July,19,Friday
EK3238,2024-07-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,309,0.8824,11.74,Summer,Long-haul,Low,236672.21,32273.48,268945.69,178279.28,73046.79,34267.79,97251.13,17350.78,19432.88,26383.38,14834.92,14574.66,171946.25,22035.49,137678.45,51792.08,12752.82,198772.69,70173.0,0.2609,2024,3,7,July,19,Friday
EK3239,2024-07-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8433,14.07,Summer,Long-haul,Low,295832.91,40340.85,336173.76,227733.8,93309.91,43773.65,124228.51,22163.87,24823.54,28480.58,18950.11,18617.65,219643.98,28148.12,175870.33,66159.16,16290.45,253912.06,82261.7,0.2447,2024,3,7,July,19,Friday
EK3240,2024-07-22,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,299,0.8531,8.26,Summer,Long-haul,Low,296314.08,40406.47,336720.55,228136.03,93474.71,43850.96,124447.93,22203.02,24867.38,28530.88,18983.58,18650.54,220031.93,28197.84,176180.96,66276.01,16319.22,254360.53,82360.02,0.2446,2024,3,7,July,22,Monday
EK3241,2024-07-22,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.8565,11.1,Summer,Long-haul,Low,221308.43,30178.42,251486.85,165436.16,67784.55,31799.16,90245.22,16100.84,18032.94,20689.58,13766.22,13524.71,159559.35,20448.07,127760.19,48061.02,11834.12,184453.23,67033.62,0.2665,2024,3,7,July,22,Monday
EK3242,2024-07-23,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,305,0.8698,12.3,Summer,Long-haul,Low,339429.25,46285.81,385715.06,264177.51,108242.08,50778.65,144108.51,25710.71,28795.99,33038.26,21982.65,21596.99,254793.11,32652.6,204014.46,76746.46,18897.37,294545.02,91170.04,0.2364,2024,3,7,July,23,Tuesday
EK3243,2024-07-24,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8434,12.79,Summer,Long-haul,Low,316168.77,43113.92,359282.69,244733.25,100275.13,47041.18,133501.69,23818.32,26676.52,30606.54,20364.66,20007.39,236039.57,30249.27,188998.38,71097.69,17506.47,272865.62,86417.07,0.2405,2024,3,7,July,24,Wednesday
EK3244,2024-07-25,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,302,0.8602,10.01,Summer,Long-haul,Low,282592.39,38535.33,321127.72,216665.58,88774.9,41646.18,118190.81,21086.67,23617.08,27096.38,18029.11,17712.81,208968.95,26780.08,167322.76,62943.72,15498.71,241571.54,79556.18,0.2477,2024,3,7,July,25,Thursday
EK3245,2024-07-26,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8478,8.76,Summer,Long-haul,Low,310099.28,42286.26,352385.54,239659.55,98196.27,46065.95,130734.0,23324.53,26123.47,29972.02,19942.47,19592.61,231146.1,29622.15,185080.15,69623.72,17143.53,267208.69,85176.85,0.2417,2024,3,7,July,26,Friday
EK3246,2024-07-27,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.8566,8.52,Summer,Long-haul,Low,362219.85,49393.62,411613.47,283228.98,116048.08,54440.61,154501.06,27564.86,30872.65,35420.85,23567.96,23154.49,273167.8,35007.38,218727.2,82281.12,20260.18,315786.47,95827.0,0.2328,2024,3,7,July,27,Saturday
EK3247,2024-07-28,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,308,0.8773,12.16,Summer,Long-haul,Low,384329.33,52408.54,436737.87,301711.06,123620.79,57993.12,164583.02,29363.61,32887.24,37732.24,25105.88,24665.43,290993.35,37291.78,233000.22,87650.37,21582.25,336393.09,100344.78,0.2298,2024,3,7,July,28,Sunday
EK3248,2024-07-28,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,291,0.8307,10.68,Summer,Long-haul,Low,371240.03,50623.64,421863.67,290769.26,119137.58,55889.96,158614.28,28298.71,31694.56,36363.84,24195.4,23770.92,280440.23,35939.36,224550.28,84471.65,20799.55,324193.52,97670.15,0.2315,2024,3,7,July,28,Sunday
EK3249,2024-07-29,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,305,0.8686,13.77,Summer,Long-haul,Low,294017.38,40093.28,334110.66,226216.13,92688.07,43481.93,123400.63,22016.17,24658.11,28290.78,18823.82,18493.58,218180.23,27960.53,174698.3,65718.26,16181.88,252219.93,81890.73,0.2451,2024,3,7,July,29,Monday
EK3250,2024-07-31,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,303,0.8656,8.08,Summer,Long-haul,Low,350738.57,47827.99,398566.56,273631.38,112115.63,52595.81,149265.58,26630.79,29826.49,34220.57,22769.33,22369.86,263911.14,33821.1,211315.33,79492.91,19573.63,305085.61,93480.95,0.2345,2024,3,7,July,31,Wednesday
EK3251,2024-07-31,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,294,0.8388,9.13,Summer,Long-haul,Low,314011.53,42819.75,356831.28,242929.94,99536.26,46694.56,132517.99,23642.82,26479.95,30381.02,20214.61,19859.97,234300.31,30026.38,187605.75,70573.81,17377.47,270855.01,85976.27,0.2409,2024,3,7,July,31,Wednesday
EK3252,2024-07-31,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8457,11.89,Summer,Long-haul,Low,343961.53,46903.85,390865.38,267966.21,109794.43,51506.89,146175.24,26079.44,29208.97,33512.08,22297.92,21906.73,258447.21,33120.88,206940.33,77847.12,19168.39,298769.23,92096.15,0.2356,2024,3,7,July,31,Wednesday
EK3253,2024-08-01,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8407,9.29,Summer,Long-haul,Low,369657.43,50407.83,420065.26,289446.31,118595.52,55635.67,157892.61,28169.96,31550.35,36198.39,24085.31,23662.76,279164.28,35775.85,223528.61,84087.32,20704.92,322718.49,97346.77,0.2317,2024,3,8,August,1,Thursday
EK3254,2024-08-03,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,304,0.867,12.34,Summer,Long-haul,Low,254031.71,34640.69,288672.4,192790.71,78992.59,37057.09,105167.1,18763.09,21014.66,24110.57,16042.44,15760.99,185942.18,23829.12,148885.08,56007.81,13790.87,214952.21,73720.19,0.2554,2024,3,8,August,3,Saturday
EK3255,2024-08-03,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,302,0.861,11.83,Summer,Long-haul,Low,359413.64,49010.95,408424.59,280883.16,115086.92,53989.71,153221.42,27336.56,30616.95,35127.48,17599.06,22962.71,270905.32,34717.43,216915.61,81599.63,20092.37,313171.0,95253.59,0.2332,2024,3,8,August,3,Saturday
EK3256,2024-08-05,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,291,0.8312,12.37,Summer,Long-haul,Low,383925.53,52353.48,436279.01,301373.52,123482.48,57928.24,164398.89,29330.76,32850.45,37690.02,25077.8,24637.83,290667.79,37250.06,232739.55,87552.31,21558.11,336016.74,100262.27,0.2298,2024,3,8,August,5,Monday
EK3257,2024-08-07,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,294,0.8373,12.15,Summer,Long-haul,Low,373186.42,50889.06,424075.48,292396.32,119804.23,56202.7,159501.84,28457.06,31871.91,36567.33,24330.79,23903.93,282009.49,36140.47,225806.79,84944.33,20915.94,326007.61,98067.87,0.2313,2024,3,8,August,7,Wednesday
EK3258,2024-08-10,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,305,0.869,13.88,Summer,Long-haul,Low,263974.33,35996.5,299970.83,201102.09,82398.03,38654.66,109700.94,19571.98,21920.62,25149.99,16734.04,16440.46,193958.31,24856.41,155303.65,58422.36,14385.4,224219.0,75751.83,0.2525,2024,3,8,August,10,Saturday
EK3259,2024-08-11,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,301,0.8574,11.61,Summer,Long-haul,Low,348843.59,47569.58,396413.17,272047.29,111466.58,52291.33,148401.47,26476.62,29653.82,34022.46,22637.51,22240.36,262383.32,33625.31,210092.0,79032.72,19460.32,303319.44,93093.73,0.2348,2024,3,8,August,11,Sunday
EK3260,2024-08-11,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,301,0.8574,10.99,Summer,Long-haul,Low,258463.16,35244.98,293708.14,196495.11,80510.4,37769.13,107187.84,19123.61,21418.44,24573.84,16350.69,16063.83,189514.99,24286.99,151745.86,57083.98,14055.85,219082.44,74625.7,0.2541,2024,3,8,August,11,Sunday
EK3261,2024-08-12,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8464,12.77,Summer,Long-haul,Low,227130.76,30972.38,258103.14,170303.26,69778.75,32734.69,92900.22,16574.53,18563.47,21298.27,14171.22,13922.6,164253.55,21049.65,131518.86,49474.96,12182.28,189879.81,68223.33,0.2643,2024,3,8,August,12,Monday
EK3262,2024-08-15,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,287,0.8176,9.87,Summer,Long-haul,Low,267673.75,36500.97,304174.72,204194.56,83665.12,39249.08,111387.89,19872.95,22257.7,26383.38,16991.37,16693.28,196940.94,25238.65,157691.86,59320.76,14606.62,227666.96,76507.76,0.2515,2024,3,8,August,15,Thursday
EK3263,2024-08-16,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,311,0.8878,10.96,Summer,Long-haul,Low,287250.75,39170.56,326421.31,220559.67,90370.43,42394.68,120315.03,21465.66,24041.54,27583.37,18353.14,18031.16,212724.7,27261.39,170330.02,64075.0,15777.26,245913.25,80508.06,0.2466,2024,3,8,August,16,Friday
EK3264,2024-08-16,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,305,0.8705,8.31,Summer,Long-haul,Low,267946.33,36538.14,304484.47,204422.42,83758.48,39292.87,111512.18,19895.13,22282.54,25565.24,17010.33,16711.91,197160.7,25266.81,157867.83,59386.95,14622.92,227921.01,76563.46,0.2515,2024,3,8,August,16,Friday
EK3265,2024-08-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,292,0.8325,13.08,Summer,Long-haul,Low,231720.3,31598.22,263318.52,174139.81,71350.71,33472.13,94993.05,16947.91,18981.66,21778.07,14490.47,14236.25,167953.82,21523.85,134481.69,50589.52,12456.72,194157.38,69161.14,0.2627,2024,3,8,August,19,Monday
EK3266,2024-08-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,287,0.8192,7.81,Summer,Long-haul,Low,223597.71,30490.6,254088.31,167349.85,68568.65,32167.0,91289.14,16287.09,18241.54,20928.91,13925.46,13681.16,161405.07,20684.6,129238.06,48616.96,11971.01,186586.91,67501.4,0.2657,2024,3,8,August,19,Monday
EK3267,2024-08-21,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.8551,9.77,Summer,Long-haul,Low,288862.31,39390.31,328252.62,221906.83,90922.41,42653.62,121049.9,21596.77,24188.38,27751.85,18465.24,18141.29,214024.0,27427.9,171370.38,64466.36,15873.63,247415.27,80837.35,0.2463,2024,3,8,August,21,Wednesday
EK3268,2024-08-21,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8448,13.7,Summer,Long-haul,Low,355292.36,48448.96,403741.32,277438.04,113675.34,53327.51,151342.12,27001.27,30241.42,34696.63,23086.09,22681.07,267582.58,34291.61,214255.07,80598.79,19845.93,309329.86,94411.46,0.2338,2024,3,8,August,21,Wednesday
EK3269,2024-08-22,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,298,0.8486,10.42,Summer,Long-haul,Low,238632.71,32540.82,271173.53,179918.13,73718.28,34582.8,98145.12,17510.28,19611.51,22500.71,14971.29,14708.64,173526.88,22238.06,138944.07,52268.19,12870.06,200599.92,70573.61,0.2603,2024,3,8,August,22,Thursday
EK3270,2024-08-22,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,287,0.8173,11.65,Summer,Long-haul,Low,300653.25,40998.17,341651.42,231763.29,94960.92,44548.18,126426.59,22556.04,25262.76,28984.51,19285.41,18947.07,223530.34,28646.17,178982.16,67329.77,16578.69,258404.74,83246.68,0.2437,2024,3,8,August,22,Thursday
EK3271,2024-08-25,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,298,0.8513,10.17,Summer,Long-haul,Low,239496.44,32658.61,272155.05,180640.16,74014.12,34721.59,98538.99,17580.55,19690.22,22591.01,15031.37,14767.66,174223.26,22327.3,139501.67,52477.95,12921.71,201404.96,70750.09,0.26,2024,3,8,August,25,Sunday
EK3272,2024-08-26,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,292,0.8341,10.93,Summer,Long-haul,Low,240357.79,32776.06,273133.85,181360.19,74309.14,34859.99,98931.76,17650.63,19768.7,22681.06,15091.29,14826.53,174917.71,22416.3,140057.72,52687.12,12973.21,202207.75,70926.1,0.2597,2024,3,8,August,26,Monday
EK3273,2024-08-27,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8428,9.88,Summer,Long-haul,Low,317911.48,43351.56,361263.04,246190.05,100872.03,47321.2,134296.37,23960.1,26835.31,26383.38,20485.89,20126.49,237444.61,30429.33,190123.41,71520.9,17610.67,274489.87,86773.17,0.2402,2024,3,8,August,27,Tuesday
EK3274,2024-08-29,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,298,0.8494,8.24,Summer,Long-haul,Low,323999.08,44181.69,368180.77,251278.89,102957.09,48299.35,137072.33,24455.37,27390.01,31425.15,20909.34,20542.51,242352.68,31058.31,194053.33,72999.27,17974.69,280163.68,88017.09,0.2391,2024,3,8,August,29,Thursday
EK3275,2024-08-29,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,305,0.8692,9.57,Summer,Long-haul,Low,265804.65,36246.09,302050.74,202632.12,83024.94,38948.75,110535.57,19720.89,22087.39,25341.34,16861.36,16565.55,195433.99,25045.53,156485.24,58866.85,14494.85,225924.91,76125.83,0.252,2024,3,8,August,29,Thursday
EK3276,2024-08-30,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,286,0.8171,7.83,Summer,Long-haul,Low,265909.12,36260.33,302169.45,202719.44,83060.72,38965.54,110583.21,19729.39,22096.91,25352.26,16868.63,16572.68,195518.22,25056.32,156552.68,58892.22,14501.1,226022.27,76147.18,0.252,2024,3,8,August,30,Friday
EK3277,2024-08-31,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,304,0.8665,12.43,Summer,Long-haul,Low,345608.07,47128.37,392736.44,269342.6,110358.38,51771.45,146926.06,26213.39,29359.0,33684.21,22412.45,22019.25,259774.71,33291.01,208003.26,78246.97,19266.84,300303.84,92432.6,0.2354,2024,3,8,August,31,Saturday
EK3278,2024-09-01,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,288,0.8201,9.47,Autumn,Long-haul,High,252204.62,34391.54,286596.16,191263.37,78366.79,36763.52,104333.94,18614.44,20848.17,26383.38,15915.35,15636.13,184469.1,23640.34,147705.58,55564.1,13681.61,213249.32,73346.84,0.2559,2024,3,9,September,1,Sunday
EK3279,2024-09-02,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8463,9.47,Autumn,Long-haul,High,251111.31,34242.45,285353.76,190349.43,77992.32,36587.85,103835.38,18525.49,20748.55,23805.26,15839.3,15561.41,183587.63,23527.38,146999.78,55298.59,13616.24,212230.32,73123.44,0.2563,2024,3,9,September,2,Monday
EK3280,2024-09-04,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8467,8.07,Autumn,Long-haul,High,387428.3,52831.13,440259.43,304301.6,124682.21,58491.06,165996.15,29615.73,33169.62,38056.21,25321.45,24877.21,293491.86,37611.97,235000.8,88402.95,21767.56,339281.42,100978.01,0.2294,2024,3,9,September,4,Wednesday
EK3281,2024-09-08,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8414,10.6,Autumn,Long-haul,High,350173.67,47750.96,397924.63,273159.15,111922.14,52505.04,149007.99,26584.83,29775.01,34161.51,22730.03,22331.26,263455.69,33762.74,210950.65,79355.72,19539.85,304559.11,93365.52,0.2346,2024,3,9,September,8,Sunday
EK3282,2024-09-08,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8405,9.16,Autumn,Long-haul,High,317863.55,43345.03,361208.58,246149.99,100855.62,47313.5,134274.52,23956.2,26830.95,30783.72,20482.55,20123.21,237405.97,30424.38,190092.47,71509.27,17607.81,274445.21,86763.37,0.2402,2024,3,9,September,8,Sunday
EK3283,2024-09-10,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8466,9.76,Autumn,Long-haul,High,226856.78,30935.01,257791.79,170074.22,69684.91,32690.67,92775.28,16552.24,18538.5,21269.62,14152.16,13903.88,164032.65,21021.34,131341.99,49408.42,12165.89,189624.44,68167.35,0.2644,2024,3,9,September,10,Tuesday
EK3284,2024-09-11,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.8569,9.18,Autumn,Long-haul,High,383253.8,52261.88,435515.68,300811.99,123252.41,57820.31,164092.58,29276.11,32789.24,37619.8,25031.07,24591.93,290126.21,37180.66,232305.9,87389.18,21517.94,335390.67,100125.01,0.2299,2024,3,9,September,11,Wednesday
EK3285,2024-09-11,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,302,0.8608,11.15,Autumn,Long-haul,High,306692.43,41821.7,348514.13,236811.66,97029.4,45518.54,129180.47,23047.36,25813.05,29615.86,19705.5,19359.78,228399.37,29270.15,182880.83,68796.38,16939.81,264033.42,84480.71,0.2424,2024,3,9,September,11,Wednesday
EK3286,2024-09-11,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,293,0.836,14.13,Autumn,Long-haul,High,234010.77,31910.56,265921.33,176054.49,72135.22,33840.16,96037.51,17134.26,19190.37,22017.52,14649.79,14392.78,169800.49,21760.51,135960.33,51145.76,12593.68,196292.15,69629.18,0.2618,2024,3,9,September,11,Wednesday
EK3287,2024-09-12,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,299,0.8536,9.0,Autumn,Long-haul,High,249495.88,34022.16,283518.04,188999.04,77439.02,36328.28,103098.74,18394.07,20601.35,23636.38,15726.93,15451.02,182285.2,23360.46,145956.92,54906.29,13519.64,210724.69,72793.35,0.2568,2024,3,9,September,12,Thursday
EK3288,2024-09-14,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,307,0.8764,13.5,Autumn,Long-haul,High,322094.81,43922.02,366016.83,249687.04,102304.86,47993.37,136203.98,24300.44,27216.5,31226.07,20776.88,20412.37,240817.38,30861.56,192824.01,72536.82,17860.83,278388.85,87627.98,0.2394,2024,3,9,September,14,Saturday
EK3289,2024-09-15,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,290,0.8282,13.33,Autumn,Long-haul,High,324512.6,44251.72,368764.32,251708.16,103132.98,48381.86,137306.49,24497.14,27436.8,31478.83,20945.06,20577.6,242766.7,31111.37,194384.84,73123.98,18005.4,280642.3,88122.02,0.239,2024,3,9,September,15,Sunday
EK3290,2024-09-17,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8428,10.33,Autumn,Long-haul,High,315587.54,43034.67,358622.21,244247.39,100076.06,46947.8,133236.66,23771.04,26623.56,30545.78,20324.24,19967.67,235570.96,30189.22,188623.17,70956.54,17471.71,272323.91,86298.3,0.2406,2024,3,9,September,17,Tuesday
EK3291,2024-09-17,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,293,0.835,9.29,Autumn,Long-haul,High,258715.78,35279.42,293995.2,196706.28,80596.93,37809.72,107303.03,19144.16,21441.46,24600.25,16368.26,16081.1,189718.66,24313.09,151908.93,57145.33,14070.96,219317.88,74677.32,0.254,2024,3,9,September,17,Tuesday
EK3292,2024-09-18,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.8568,13.6,Autumn,Long-haul,High,350391.99,47780.73,398172.72,273341.65,111996.92,52540.12,149107.54,26602.59,29794.91,34184.33,22745.22,22346.18,263631.71,33785.29,211091.58,79408.74,19552.91,304762.59,93410.13,0.2346,2024,3,9,September,18,Wednesday
EK3293,2024-09-19,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,299,0.8531,8.6,Autumn,Long-haul,High,344569.1,46986.7,391555.8,268474.1,110002.53,51604.51,146452.29,26128.87,29264.33,33575.59,22340.18,21948.25,258937.06,33183.66,207332.55,77994.66,19204.72,299335.5,92220.3,0.2355,2024,3,9,September,19,Thursday
EK3294,2024-09-21,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,292,0.8327,9.29,Autumn,Long-haul,High,343244.33,46806.04,390050.37,267366.66,109548.77,51391.65,145848.19,26021.09,29143.62,33437.1,22248.03,21857.71,257868.97,33046.78,206477.32,77672.94,19125.5,298100.77,91949.6,0.2357,2024,3,9,September,21,Saturday
EK3295,2024-09-22,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,304,0.8665,10.13,Autumn,Long-haul,High,362782.38,49470.32,412252.7,283699.22,116240.75,54530.99,154757.58,27610.63,30923.9,35479.66,23607.09,23192.93,273621.34,35065.5,219090.34,82417.73,20293.81,316310.76,95941.94,0.2327,2024,3,9,September,22,Sunday
EK3296,2024-09-23,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,295,0.8428,11.9,Autumn,Long-haul,High,379429.86,51740.44,431170.3,297615.43,121942.67,57205.89,162348.86,28965.01,32440.81,37220.03,24765.08,24330.6,287043.21,36785.56,229837.32,86460.54,21289.28,331826.66,99343.64,0.2304,2024,3,9,September,23,Monday
EK3297,2024-09-23,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,303,0.8635,9.96,Autumn,Long-haul,High,312323.53,42589.57,354913.1,241518.89,98958.1,46423.34,131748.26,23505.49,26326.15,30204.55,20097.19,19744.61,232939.38,29851.97,186516.04,70163.88,17276.53,269281.76,85631.34,0.2413,2024,3,9,September,23,Monday
EK3298,2024-09-23,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,299,0.8543,10.04,Autumn,Long-haul,High,237229.14,32349.43,269578.57,178744.84,73237.55,34357.28,97505.09,17396.09,19483.62,22353.98,14873.66,14612.72,172395.27,22093.04,138037.99,51927.33,12786.13,199291.76,70286.81,0.2607,2024,3,9,September,23,Monday
EK3299,2024-09-24,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,294,0.8388,10.88,Autumn,Long-haul,High,339867.22,46345.53,386212.75,264543.62,108392.08,50849.02,144308.22,25746.34,28835.9,33084.04,22013.12,21626.92,255146.21,32697.85,204297.19,76852.82,18923.56,294953.21,91259.54,0.2363,2024,3,9,September,24,Tuesday
EK3300,2024-09-24,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8434,13.58,Autumn,Long-haul,High,310391.74,42326.15,352717.89,239904.04,98296.45,46112.94,130867.36,23348.33,26150.12,30002.6,19962.82,19612.59,231381.9,29652.37,185268.96,69694.75,17161.02,267481.28,85236.61,0.2417,2024,3,9,September,24,Tuesday
EK3301,2024-09-25,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,294,0.8384,11.2,Autumn,Long-haul,High,319625.64,43585.31,363210.95,247622.97,101459.15,47596.63,135078.03,24099.56,26991.51,30967.93,20605.12,20243.63,238826.63,30606.44,191230.0,71937.19,17713.18,276087.51,87123.44,0.2399,2024,3,9,September,25,Wednesday
EK3302,2024-09-27,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,296,0.8429,8.68,Autumn,Long-haul,High,331822.54,45248.53,377071.07,257818.8,105636.7,49556.41,140639.84,25091.85,28102.88,32243.03,21453.53,21077.16,248660.27,31866.65,199103.86,74899.18,18442.51,287455.36,89615.71,0.2377,2024,3,9,September,27,Friday
EK3303,2024-09-28,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,303,0.8642,11.42,Autumn,Long-haul,High,226009.12,30819.43,256828.55,169365.64,69394.58,32554.47,92388.75,16483.27,18461.27,21181.01,14093.2,13845.95,163349.24,20933.76,130794.78,49202.57,12115.21,188834.41,67994.14,0.2647,2024,3,9,September,28,Saturday
EK3304,2024-09-29,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,304,0.8659,10.15,Autumn,Long-haul,High,378417.76,51602.42,430020.18,296769.38,121596.02,57043.26,161887.33,28882.66,32348.58,37114.22,24694.68,24261.44,286227.2,36680.98,229183.94,86214.75,21228.76,330883.35,99136.83,0.2305,2024,3,9,September,29,Sunday
EK3305,2024-10-01,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,297,0.8476,12.44,Autumn,Long-haul,High,312394.57,42599.26,354993.83,241578.27,98982.43,46434.75,131780.65,23511.27,26332.62,30211.98,20102.13,19749.46,232996.66,29859.31,186561.91,70181.13,17280.78,269347.97,85645.86,0.2413,2024,4,10,October,1,Tuesday
EK3306,2024-10-01,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,299,0.8536,8.61,Autumn,Long-haul,High,329750.26,44965.94,374716.2,256086.5,104926.92,49223.44,139694.87,24923.26,27914.05,32026.39,21309.39,20935.54,246989.51,31652.54,197766.07,74395.93,18318.6,285523.93,89192.27,0.238,2024,4,10,October,1,Tuesday
EK3307,2024-10-05,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,300,0.855,9.64,Autumn,Long-haul,High,241369.07,32913.96,274283.03,182205.55,74655.51,35022.48,99392.91,17732.9,19860.85,22786.78,15161.63,14895.64,175733.04,22520.78,140710.56,52932.71,13033.68,203150.29,71132.74,0.2593,2024,4,10,October,5,Saturday
EK3308,2024-10-06,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,294,0.8395,9.93,Autumn,Long-haul,High,293331.29,39999.72,333331.01,225642.6,92453.08,43371.69,123087.77,21960.35,24595.59,28219.05,18776.1,18446.69,217627.08,27889.65,174255.38,65551.65,16140.86,251580.48,81750.53,0.2453,2024,4,10,October,6,Sunday
EK3309,2024-10-07,DXB,SYD,DXB-SYD,Boeing 777-300ER,350,301,0.8577,8.6,Autumn,Long-haul,High,247992.88,33817.21,281810.09,187742.63,76924.23,36086.78,102413.38,18271.79,20464.4,23479.25,15622.38,15348.3,181073.43,23205.17,144986.64,54541.29,13429.76,209323.86,72486.23,0.2572,2024,4,10,October,7,Monday
